customer_id,lat,long,state,cluster,customer_category,geometry,nearest_coastline,distance_to_coastline
214,-28.084952,153.434406,QLD,1,Silver,POINT (153.434406 -28.084952),POINT (143.87669372558594 -9.145400047302246),21.214534925126745
215,-27.399335,153.05355,QLD,2,Gold,POINT (153.05355 -27.399335),POINT (143.87669372558594 -9.145400047302246),20.430879382409692
216,-33.731651,150.955942,NSW,1,Silver,POINT (150.955942 -33.731651),POINT (143.87669372558594 -9.145400047302246),25.58514201719087
217,-33.78042,151.162007,NSW,1,Silver,POINT (151.162007 -33.78042),POINT (143.87669372558594 -9.145400047302246),25.689686599415143
218,-33.910105,151.194825,NSW,1,Silver,POINT (151.194825 -33.910105),POINT (143.87669372558594 -9.145400047302246),25.823354870034414
219,-33.666855,150.553111,NSW,1,Silver,POINT (150.553111 -33.666855),POINT (143.87669372558594 -9.145400047302246),25.414096494254515
220,-37.807101,144.907953,VIC,2,Gold,POINT (144.907953 -37.807101),POINT (143.8740997314453 -9.145500183105469),28.680240828276016
221,-33.742006,150.84746,NSW,1,Silver,POINT (150.84746 -33.742006),POINT (143.87669372558594 -9.145400047302246),25.565300836188012
222,-33.910105,151.194825,NSW,1,Silver,POINT (151.194825 -33.910105),POINT (143.87669372558594 -9.145400047302246),25.823354870034414
223,-34.494723,150.873081,NSW,2,Gold,POINT (150.873081 -34.494723),POINT (143.87669372558594 -9.145400047302246),26.297102674130326
224,-33.836102,151.149126,NSW,1,Silver,POINT (151.149126 -33.836102),POINT (143.87669372558594 -9.145400047302246),25.73944510091256
225,-34.027283,150.842258,NSW,1,Silver,POINT (150.842258 -34.027283),POINT (143.87669372558594 -9.145400047302246),25.8384826360362
226,-34.35558,150.709623,NSW,3,Bronze,POINT (150.709623 -34.35558),POINT (143.87669372558594 -9.145400047302246),26.119764465181316
227,-34.48494,150.840792,NSW,1,Silver,POINT (150.840792 -34.48494),POINT (143.87669372558594 -9.145400047302246),26.279097202721076
228,-33.94913,151.075304,NSW,1,Silver,POINT (151.075304 -33.94913),POINT (143.87669372558594 -9.145400047302246),25.827214512007583
229,-33.814368,151.036941,NSW,1,Silver,POINT (151.036941 -33.814368),POINT (143.87669372558594 -9.145400047302246),25.687100281697486
230,-33.723693,151.16729,NSW,2,Gold,POINT (151.16729 -33.723693),POINT (143.87669372558594 -9.145400047302246),25.636795402411984
231,-34.009345,151.063808,NSW,1,Silver,POINT (151.063808 -34.009345),POINT (143.87669372558594 -9.145400047302246),25.881854071999374
232,-33.79382308,150.9751544,NSW,3,Bronze,POINT (150.9751544 -33.79382308),POINT (143.87669372558594 -9.145400047302246),25.650202766158174
233,-34.230944,150.969679,NSW,1,Silver,POINT (150.969679 -34.230944),POINT (143.87669372558594 -9.145400047302246),26.069042090299096
234,-33.969624,151.237844,NSW,2,Gold,POINT (151.237844 -33.969624),POINT (143.87669372558594 -9.145400047302246),25.89263656362942
235,-33.9233,151.202697,NSW,2,Gold,POINT (151.202697 -33.9233),POINT (143.87669372558594 -9.145400047302246),25.838240072470587
236,-36.786777,145.565512,VIC,1,Silver,POINT (145.565512 -36.786777),POINT (143.87669372558594 -9.145400047302246),27.692920160306777
237,-33.895705,151.227236,NSW,2,Gold,POINT (151.227236 -33.895705),POINT (143.87669372558594 -9.145400047302246),25.818754171715632
238,-33.755476,150.678551,NSW,1,Silver,POINT (150.678551 -33.755476),POINT (143.87669372558594 -9.145400047302246),25.532745656882494
239,-26.91784,152.760081,QLD,2,Gold,POINT (152.760081 -26.91784),POINT (143.87669372558594 -9.145400047302246),19.86892526885814
240,-34.437229,150.818904,NSW,1,Silver,POINT (150.818904 -34.437229),POINT (143.87669372558594 -9.145400047302246),26.227292945836037
241,-27.501349,153.096812,QLD,1,Silver,POINT (153.096812 -27.501349),POINT (143.87669372558594 -9.145400047302246),20.541456690026394
242,-33.926559,151.014937,NSW,3,Bronze,POINT (151.014937 -33.926559),POINT (143.87669372558594 -9.145400047302246),25.78876414416925
243,-33.325373,151.189243,NSW,1,Silver,POINT (151.189243 -33.325373),POINT (143.87669372558594 -9.145400047302246),25.26152150769879
244,-37.78272,144.770641,VIC,3,Bronze,POINT (144.770641 -37.78272),POINT (143.8740997314453 -9.145500183105469),28.65125032328185
245,-34.1931,142.154161,VIC,1,Silver,POINT (142.154161 -34.1931),POINT (143.8740997314453 -9.145500183105469),25.106581723269713
246,-27.682273,152.884999,QLD,2,Gold,POINT (152.884999 -27.682273),POINT (143.87669372558594 -9.145400047302246),20.609833157536563
247,-33.019117,151.57181,NSW,2,Gold,POINT (151.57181 -33.019117),POINT (143.87669372558594 -9.145400047302246),25.08324491795829
248,-33.689941,151.290953,NSW,3,Bronze,POINT (151.290953 -33.689941),POINT (143.87669372558594 -9.145400047302246),25.639924554625583
249,-33.912288,151.155539,NSW,2,Gold,POINT (151.155539 -33.912288),POINT (143.87669372558594 -9.145400047302246),25.814343442945532
250,-33.878774,151.156819,NSW,2,Gold,POINT (151.156819 -33.878774),POINT (143.87669372558594 -9.145400047302246),25.78255245500628
251,-33.702167,150.686816,NSW,1,Silver,POINT (150.686816 -33.702167),POINT (143.87669372558594 -9.145400047302246),25.483574485569704
252,-32.880319,151.73862,NSW,1,Silver,POINT (151.73862 -32.880319),POINT (143.87669372558594 -9.145400047302246),25.00312505338989
253,-31.333592,151.138322,NSW,1,Silver,POINT (151.138322 -31.333592),POINT (143.87669372558594 -9.145400047302246),23.34624396611864
254,-35.639761,144.094672,VIC,2,Gold,POINT (144.094672 -35.639761),POINT (143.8740997314453 -9.145500183105469),26.4951789644699
255,-37.530285,143.82561,VIC,2,Gold,POINT (143.82561 -37.530285),POINT (143.8740997314453 -9.145500183105469),28.384826234371452
256,-32.892577,151.65807,NSW,1,Silver,POINT (151.65807 -32.892577),POINT (143.87669372558594 -9.145400047302246),24.989562420073582
257,-32.623108,152.332617,NSW,1,Silver,POINT (152.332617 -32.623108),POINT (143.87669372558594 -9.145400047302246),24.95406598402242
258,-32.757616,151.607554,NSW,1,Silver,POINT (151.607554 -32.757616),POINT (143.87669372558594 -9.145400047302246),24.845581956946543
259,-32.741737,151.543675,NSW,1,Silver,POINT (151.543675 -32.741737),POINT (143.87669372558594 -9.145400047302246),24.810677528988716
260,-23.446826,151.917285,QLD,2,Gold,POINT (151.917285 -23.446826),POINT (143.87669372558594 -9.145400047302246),16.40676361512777
261,-30.60226666,150.5206378,NSW,2,Gold,POINT (150.5206378 -30.60226666),POINT (143.87669372558594 -9.145400047302246),22.461948216907754
262,-33.914832,151.239167,NSW,1,Silver,POINT (151.239167 -33.914832),POINT (143.87669372558594 -9.145400047302246),25.840487069244375
263,-33.813209,151.183801,NSW,2,Gold,POINT (151.183801 -33.813209),POINT (143.87669372558594 -9.145400047302246),25.72731263164869
264,-33.872014,150.88526,NSW,1,Silver,POINT (150.88526 -33.872014),POINT (143.87669372558594 -9.145400047302246),25.700689461347167
265,-38.007024,145.104105,VIC,1,Silver,POINT (145.104105 -38.007024),POINT (143.87669372558594 -9.145400047302246),28.88771149855065
266,-33.884119,151.212262,NSW,1,Silver,POINT (151.212262 -33.884119),POINT (143.87669372558594 -9.145400047302246),25.803386935229206
268,-33.936534,150.585995,NSW,1,Silver,POINT (150.585995 -33.936534),POINT (143.87669372558594 -9.145400047302246),25.682971912367492
269,-37.971763,145.255599,VIC,3,Bronze,POINT (145.255599 -37.971763),POINT (143.87669372558594 -9.145400047302246),28.859323984398397
270,-37.759426,145.007006,VIC,2,Gold,POINT (145.007006 -37.759426),POINT (143.87669372558594 -9.145400047302246),28.636342068416344
271,-22.810583,141.861769,QLD,3,Bronze,POINT (141.861769 -22.810583),POINT (143.8740997314453 -9.145500183105469),13.81245681858609
272,-33.828361,151.192212,NSW,2,Gold,POINT (151.192212 -33.828361),POINT (143.87669372558594 -9.145400047302246),25.74422981981959
273,-37.743008,145.046401,VIC,2,Gold,POINT (145.046401 -37.743008),POINT (143.87669372558594 -9.145400047302246),28.621519801087068
274,-37.831693,144.958176,VIC,3,Bronze,POINT (144.958176 -37.831693),POINT (143.8740997314453 -9.145500183105469),28.706669602796055
275,-33.872435,150.947496,NSW,2,Gold,POINT (150.947496 -33.872435),POINT (143.87669372558594 -9.145400047302246),25.71813567029686
276,-37.851305,145.101,VIC,1,Silver,POINT (145.101 -37.851305),POINT (143.87669372558594 -9.145400047302246),28.73200140969799
277,-27.967005,153.365576,QLD,1,Silver,POINT (153.365576 -27.967005),POINT (143.87669372558594 -9.145400047302246),21.078228099465715
278,-33.858378,151.275977,NSW,3,Bronze,POINT (151.275977 -33.858378),POINT (143.87669372558594 -9.145400047302246),25.796912068415267
279,-33.969624,151.237844,NSW,1,Silver,POINT (151.237844 -33.969624),POINT (143.87669372558594 -9.145400047302246),25.89263656362942
280,-33.77972161,150.8651828,NSW,2,Gold,POINT (150.8651828 -33.77972161),POINT (143.87669372558594 -9.145400047302246),25.606420647907832
281,-33.462193,149.158755,NSW,1,Silver,POINT (149.158755 -33.462193),POINT (143.87669372558594 -9.145400047302246),24.883862055778962
282,-28.035453,153.241258,QLD,1,Silver,POINT (153.241258 -28.035453),POINT (143.87669372558594 -9.145400047302246),21.08386028708588
283,-27.181203,153.013716,QLD,2,Gold,POINT (153.013716 -27.181203),POINT (143.87669372558594 -9.145400047302246),20.218193890446287
284,-33.930314,151.223936,NSW,3,Bronze,POINT (151.223936 -33.930314),POINT (143.87669372558594 -9.145400047302246),25.850994732922157
285,-33.797127,151.04218,NSW,1,Silver,POINT (151.04218 -33.797127),POINT (143.87669372558594 -9.145400047302246),25.67200489442111
286,-26.828067,153.088435,QLD,3,Bronze,POINT (153.088435 -26.828067),POINT (143.87669372558594 -9.145400047302246),19.938226798458608
287,-33.672237,150.79576,NSW,3,Bronze,POINT (150.79576 -33.672237),POINT (143.87669372558594 -9.145400047302246),25.48409717871038
288,-37.546522,144.942199,VIC,1,Silver,POINT (144.942199 -37.546522),POINT (143.8740997314453 -9.145500183105469),28.421099139393014
289,-33.884685,151.25591,NSW,2,Gold,POINT (151.25591 -33.884685),POINT (143.87669372558594 -9.145400047302246),25.816371797666587
291,-38.04658,145.472514,VIC,1,Silver,POINT (145.472514 -38.04658),POINT (143.87669372558594 -9.145400047302246),28.945204179733288
292,-27.500807,153.058605,QLD,2,Gold,POINT (153.058605 -27.500807),POINT (143.87669372558594 -9.145400047302246),20.523850980027046
293,-32.24224,148.657282,NSW,1,Silver,POINT (148.657282 -32.24224),POINT (143.87669372558594 -9.145400047302246),23.586395232209618
294,-37.91624,144.64209,VIC,2,Gold,POINT (144.64209 -37.91624),POINT (143.8740997314453 -9.145500183105469),28.780988146066758
295,-19.286635,146.787716,QLD,2,Gold,POINT (146.787716 -19.286635),POINT (143.87669372558594 -9.145400047302246),10.550767604679452
296,-33.872483,151.044768,NSW,1,Silver,POINT (151.044768 -33.872483),POINT (143.87669372558594 -9.145400047302246),25.74509506980141
297,-38.04658,145.472514,VIC,1,Silver,POINT (145.472514 -38.04658),POINT (143.87669372558594 -9.145400047302246),28.945204179733288
298,-37.837165,144.705831,VIC,2,Gold,POINT (144.705831 -37.837165),POINT (143.8740997314453 -9.145500183105469),28.70371764890595
299,-34.074239,150.919554,NSW,2,Gold,POINT (150.919554 -34.074239),POINT (143.87669372558594 -9.145400047302246),25.90461141137733
300,-38.162578,145.135961,VIC,3,Bronze,POINT (145.135961 -38.162578),POINT (143.87669372558594 -9.145400047302246),29.044489501572222
301,-32.741737,151.543675,NSW,3,Bronze,POINT (151.543675 -32.741737),POINT (143.87669372558594 -9.145400047302246),24.810677528988716
302,-27.128401,152.936289,QLD,3,Bronze,POINT (152.936289 -27.128401),POINT (143.87669372558594 -9.145400047302246),20.136151315505
303,-34.332109,150.904835,NSW,1,Silver,POINT (150.904835 -34.332109),POINT (143.87669372558594 -9.145400047302246),26.14890203509562
304,-33.945635,151.241292,NSW,2,Gold,POINT (151.241292 -33.945635),POINT (143.87669372558594 -9.145400047302246),25.870619657296842
305,-33.77413222,150.7376907,NSW,1,Silver,POINT (150.7376907 -33.77413222),POINT (143.87669372558594 -9.145400047302246),25.566535313127517
306,-37.91624,144.64209,VIC,3,Bronze,POINT (144.64209 -37.91624),POINT (143.8740997314453 -9.145500183105469),28.780988146066758
307,-37.864951,145.221695,VIC,2,Gold,POINT (145.221695 -37.864951),POINT (143.87669372558594 -9.145400047302246),28.751028422523913
308,-37.787135,144.394442,VIC,2,Gold,POINT (144.394442 -37.787135),POINT (143.8740997314453 -9.145500183105469),28.646361043957917
309,-37.865322,144.979478,VIC,1,Silver,POINT (144.979478 -37.865322),POINT (143.8740997314453 -9.145500183105469),28.74108603220769
310,-30.097726,152.658268,NSW,2,Gold,POINT (152.658268 -30.097726),POINT (143.87669372558594 -9.145400047302246),22.718186757863016
311,-34.04984,151.085005,NSW,2,Gold,POINT (151.085005 -34.04984),POINT (143.87669372558594 -9.145400047302246),25.926644225321045
312,-33.955393,151.148204,NSW,2,Gold,POINT (151.148204 -33.955393),POINT (143.87669372558594 -9.145400047302246),25.85363827363223
313,-37.786977,145.384922,VIC,1,Silver,POINT (145.384922 -37.786977),POINT (143.87669372558594 -9.145400047302246),28.681260133840862
314,-37.546522,144.942199,VIC,2,Gold,POINT (144.942199 -37.546522),POINT (143.8740997314453 -9.145500183105469),28.421099139393014
315,-38.072748,145.134111,VIC,2,Gold,POINT (145.134111 -38.072748),POINT (143.87669372558594 -9.145400047302246),28.95466383466473
316,-37.546522,144.942199,VIC,1,Silver,POINT (144.942199 -37.546522),POINT (143.8740997314453 -9.145500183105469),28.421099139393014
317,-34.061753,151.064329,NSW,1,Silver,POINT (151.064329 -34.061753),POINT (143.87669372558594 -9.145400047302246),25.93234939802816
318,-30.115913,151.673028,NSW,2,Gold,POINT (151.673028 -30.115913),POINT (143.87669372558594 -9.145400047302246),22.372868426235996
319,-33.77413222,150.7376907,NSW,1,Silver,POINT (150.7376907 -33.77413222),POINT (143.87669372558594 -9.145400047302246),25.566535313127517
320,-23.354937,150.557538,QLD,2,Gold,POINT (150.557538 -23.354937),POINT (143.87669372558594 -9.145400047302246),15.701739414123967
321,-27.240638,152.993187,QLD,1,Silver,POINT (152.993187 -27.240638),POINT (143.87669372558594 -9.145400047302246),20.261986234996563
322,-27.576308,151.852689,QLD,2,Gold,POINT (151.852689 -27.576308),POINT (143.87669372558594 -9.145400047302246),20.082700729192098
323,-27.932207,153.279483,QLD,1,Silver,POINT (153.279483 -27.932207),POINT (143.87669372558594 -9.145400047302246),21.008487846986245
324,-33.980264,151.071837,NSW,1,Silver,POINT (151.071837 -33.980264),POINT (143.87669372558594 -9.145400047302246),25.85615118861181
325,-27.543316,153.088155,QLD,2,Gold,POINT (153.088155 -27.543316),POINT (143.87669372558594 -9.145400047302246),20.575090041420488
326,-34.300293,150.9299,NSW,3,Bronze,POINT (150.9299 -34.300293),POINT (143.87669372558594 -9.145400047302246),26.125014032744886
327,-27.967005,153.365576,QLD,1,Silver,POINT (153.365576 -27.967005),POINT (143.87669372558594 -9.145400047302246),21.078228099465715
328,-37.501619,144.513018,VIC,1,Silver,POINT (144.513018 -37.501619),POINT (143.8740997314453 -9.145500183105469),28.36331593646506
329,-37.705529,144.571033,VIC,1,Silver,POINT (144.571033 -37.705529),POINT (143.8740997314453 -9.145500183105469),28.568530973829652
330,-33.90441,151.138999,NSW,2,Gold,POINT (151.138999 -33.90441),POINT (143.87669372558594 -9.145400047302246),25.80212494614676
331,-33.830687,151.243351,NSW,2,Gold,POINT (151.243351 -33.830687),POINT (143.87669372558594 -9.145400047302246),25.761037078031375
332,-28.06794,153.40282,QLD,3,Bronze,POINT (153.40282 -28.06794),POINT (143.87669372558594 -9.145400047302246),21.185126859604228
333,-28.110164,153.318916,QLD,2,Gold,POINT (153.318916 -28.110164),POINT (143.87669372558594 -9.145400047302246),21.1853211743647
334,-37.592283,143.82846,VIC,1,Silver,POINT (143.82846 -37.592283),POINT (143.8740997314453 -9.145500183105469),28.446819428833383
335,-38.13622989,144.6217267,VIC,1,Silver,POINT (144.6217267 -38.13622989),POINT (143.8740997314453 -9.145500183105469),29.00036818770285
336,-37.774486,144.897221,VIC,1,Silver,POINT (144.897221 -37.774486),POINT (143.8740997314453 -9.145500183105469),28.647261754557228
337,-37.772477,145.084806,VIC,1,Silver,POINT (145.084806 -37.772477),POINT (143.87669372558594 -9.145400047302246),28.652557828634933
338,-37.807397,145.036575,VIC,1,Silver,POINT (145.036575 -37.807397),POINT (143.87669372558594 -9.145400047302246),28.685456138733297
339,-33.725619,150.89547,NSW,1,Silver,POINT (150.89547 -33.725619),POINT (143.87669372558594 -9.145400047302246),25.562675606298328
340,-33.84149573,151.2228263,NSW,2,Gold,POINT (151.2228263 -33.84149573),POINT (143.87669372558594 -9.145400047302246),25.76553523158077
341,-33.82252,150.781767,NSW,3,Bronze,POINT (150.781767 -33.82252),POINT (143.87669372558594 -9.145400047302246),25.624993387020822
342,-33.878774,151.156819,NSW,1,Silver,POINT (151.156819 -33.878774),POINT (143.87669372558594 -9.145400047302246),25.78255245500628
343,-33.724898,151.043941,NSW,2,Gold,POINT (151.043941 -33.724898),POINT (143.87669372558594 -9.145400047302246),25.60314732799991
344,-33.766075,150.935836,NSW,2,Gold,POINT (150.935836 -33.766075),POINT (143.87669372558594 -9.145400047302246),25.612675080452224
345,-33.482209,151.401999,NSW,2,Gold,POINT (151.401999 -33.482209),POINT (143.87669372558594 -9.145400047302246),25.473721547375707
346,-33.731523,150.931074,NSW,2,Gold,POINT (150.931074 -33.731523),POINT (143.87669372558594 -9.145400047302246),25.578149325180146
347,-33.731651,150.955942,NSW,2,Gold,POINT (150.955942 -33.731651),POINT (143.87669372558594 -9.145400047302246),25.58514201719087
348,-33.737863,150.922732,NSW,3,Bronze,POINT (150.922732 -33.737863),POINT (143.87669372558594 -9.145400047302246),25.581944598570285
349,-37.825173,145.097236,VIC,3,Bronze,POINT (145.097236 -37.825173),POINT (143.87669372558594 -9.145400047302246),28.705732877979713
